CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F2384,
,,,,,Population (usual residents) : All usual residents - Unit : Persons,
37135,E01018407,Cheshire East 029D,Lower Super Output Areas and Data Zones,LSOADZ,1481,
37136,E01018408,Cheshire East 028B,Lower Super Output Areas and Data Zones,LSOADZ,1784,
37137,E01018409,Cheshire East 028C,Lower Super Output Areas and Data Zones,LSOADZ,1847,
37138,E01018410,Cheshire East 028D,Lower Super Output Areas and Data Zones,LSOADZ,1567,
37139,E01018411,Cheshire East 022B,Lower Super Output Areas and Data Zones,LSOADZ,2320,
37140,E01018412,Cheshire East 022C,Lower Super Output Areas and Data Zones,LSOADZ,1526,
37141,E01018413,Cheshire East 023A,Lower Super Output Areas and Data Zones,LSOADZ,1277,
37142,E01018414,Cheshire East 023B,Lower Super Output Areas and Data Zones,LSOADZ,1372,
37143,E01018415,Cheshire East 023C,Lower Super Output Areas and Data Zones,LSOADZ,1642,
37144,E01018416,Cheshire East 023D,Lower Super Output Areas and Data Zones,LSOADZ,1314,
37145,E01018417,Cheshire East 033B,Lower Super Output Areas and Data Zones,LSOADZ,1629,
37146,E01018418,Cheshire East 033C,Lower Super Output Areas and Data Zones,LSOADZ,1510,
37147,E01018419,Cheshire East 025A,Lower Super Output Areas and Data Zones,LSOADZ,1361,
37148,E01018420,Cheshire East 025B,Lower Super Output Areas and Data Zones,LSOADZ,1902,
37149,E01018421,Cheshire East 025C,Lower Super Output Areas and Data Zones,LSOADZ,1342,
37150,E01018422,Cheshire East 025D,Lower Super Output Areas and Data Zones,LSOADZ,1286,
37151,E01018423,Cheshire East 025E,Lower Super Output Areas and Data Zones,LSOADZ,1456,
37152,E01018424,Cheshire East 024A,Lower Super Output Areas and Data Zones,LSOADZ,1696,
37153,E01018425,Cheshire East 024B,Lower Super Output Areas and Data Zones,LSOADZ,1625,
37154,E01018426,Cheshire East 024C,Lower Super Output Areas and Data Zones,LSOADZ,1602,
37155,E01018427,Cheshire East 024D,Lower Super Output Areas and Data Zones,LSOADZ,1325,
37156,E01018428,Cheshire East 033D,Lower Super Output Areas and Data Zones,LSOADZ,1399,
37157,E01018429,Cheshire East 033E,Lower Super Output Areas and Data Zones,LSOADZ,1492,
37158,E01018430,Cheshire East 033F,Lower Super Output Areas and Data Zones,LSOADZ,1388,
37159,E01018431,Cheshire East 033G,Lower Super Output Areas and Data Zones,LSOADZ,1163,
37160,E01018432,Cheshire East 032A,Lower Super Output Areas and Data Zones,LSOADZ,1495,
37161,E01018433,Cheshire East 032B,Lower Super Output Areas and Data Zones,LSOADZ,1253,
37162,E01018434,Cheshire East 032C,Lower Super Output Areas and Data Zones,LSOADZ,1335,
37163,E01018435,Cheshire East 032D,Lower Super Output Areas and Data Zones,LSOADZ,1353,
37164,E01018436,Cheshire East 030A,Lower Super Output Areas and Data Zones,LSOADZ,1416,
37165,E01018437,Cheshire East 030B,Lower Super Output Areas and Data Zones,LSOADZ,1579,
37166,E01018438,Cheshire East 030C,Lower Super Output Areas and Data Zones,LSOADZ,1414,
37167,E01018439,Cheshire East 030D,Lower Super Output Areas and Data Zones,LSOADZ,1339,
37168,E01018440,Cheshire East 031A,Lower Super Output Areas and Data Zones,LSOADZ,1780,
37169,E01018441,Cheshire East 031B,Lower Super Output Areas and Data Zones,LSOADZ,1690,
37170,E01018442,Cheshire East 031C,Lower Super Output Areas and Data Zones,LSOADZ,1829,
37171,E01018443,Cheshire East 031D,Lower Super Output Areas and Data Zones,LSOADZ,1493,
37172,E01018444,Cheshire East 049A,Lower Super Output Areas and Data Zones,LSOADZ,2157,
37173,E01018445,Cheshire East 045A,Lower Super Output Areas and Data Zones,LSOADZ,1927,
37174,E01018446,Cheshire East 045B,Lower Super Output Areas and Data Zones,LSOADZ,1336,
37175,E01018447,Cheshire East 045C,Lower Super Output Areas and Data Zones,LSOADZ,1739,
37176,E01018448,Cheshire East 045D,Lower Super Output Areas and Data Zones,LSOADZ,1735,
37177,E01018449,Cheshire East 051A,Lower Super Output Areas and Data Zones,LSOADZ,1725,
37178,E01018450,Cheshire East 051B,Lower Super Output Areas and Data Zones,LSOADZ,2221,
37179,E01018451,Cheshire East 047A,Lower Super Output Areas and Data Zones,LSOADZ,1324,
37180,E01018452,Cheshire East 050A,Lower Super Output Areas and Data Zones,LSOADZ,1139,
37181,E01018454,Cheshire East 047B,Lower Super Output Areas and Data Zones,LSOADZ,1522,
37182,E01018455,Cheshire East 047C,Lower Super Output Areas and Data Zones,LSOADZ,1325,
37183,E01018456,Cheshire East 047D,Lower Super Output Areas and Data Zones,LSOADZ,1294,
37184,E01018457,Cheshire East 047E,Lower Super Output Areas and Data Zones,LSOADZ,1433,
37185,E01018458,Cheshire East 051C,Lower Super Output Areas and Data Zones,LSOADZ,2136,
37186,E01018459,Cheshire East 036A,Lower Super Output Areas and Data Zones,LSOADZ,1410,
37187,E01018460,Cheshire East 036B,Lower Super Output Areas and Data Zones,LSOADZ,1400,
37188,E01018461,Cheshire East 036C,Lower Super Output Areas and Data Zones,LSOADZ,1401,
37189,E01018462,Cheshire East 039A,Lower Super Output Areas and Data Zones,LSOADZ,1473,
37190,E01018463,Cheshire East 035A,Lower Super Output Areas and Data Zones,LSOADZ,1482,
37191,E01018464,Cheshire East 039B,Lower Super Output Areas and Data Zones,LSOADZ,1390,
37192,E01018465,Cheshire East 041A,Lower Super Output Areas and Data Zones,LSOADZ,2843,
37193,E01018466,Cheshire East 036D,Lower Super Output Areas and Data Zones,LSOADZ,2304,
37194,E01018467,Cheshire East 036E,Lower Super Output Areas and Data Zones,LSOADZ,2192,
37195,E01018468,Cheshire East 041B,Lower Super Output Areas and Data Zones,LSOADZ,1623,
37196,E01018469,Cheshire East 041C,Lower Super Output Areas and Data Zones,LSOADZ,1621,
37197,E01018470,Cheshire East 041D,Lower Super Output Areas and Data Zones,LSOADZ,1482,
37198,E01018471,Cheshire East 041E,Lower Super Output Areas and Data Zones,LSOADZ,1493,
37199,E01018472,Cheshire East 034A,Lower Super Output Areas and Data Zones,LSOADZ,1386,
37200,E01018473,Cheshire East 034B,Lower Super Output Areas and Data Zones,LSOADZ,1671,
37201,E01018474,Cheshire East 034C,Lower Super Output Areas and Data Zones,LSOADZ,1870,
37202,E01018475,Cheshire East 034D,Lower Super Output Areas and Data Zones,LSOADZ,1873,
37203,E01018476,Cheshire East 035B,Lower Super Output Areas and Data Zones,LSOADZ,1428,
37204,E01018477,Cheshire East 035C,Lower Super Output Areas and Data Zones,LSOADZ,1533,
37205,E01018478,Cheshire East 035D,Lower Super Output Areas and Data Zones,LSOADZ,1467,
37206,E01018479,Cheshire East 035E,Lower Super Output Areas and Data Zones,LSOADZ,1603,
37207,E01018480,Cheshire East 049B,Lower Super Output Areas and Data Zones,LSOADZ,2172,
37208,E01018481,Cheshire East 051D,Lower Super Output Areas and Data Zones,LSOADZ,1985,
37209,E01018482,Cheshire East 037A,Lower Super Output Areas and Data Zones,LSOADZ,1401,
37210,E01018483,Cheshire East 037B,Lower Super Output Areas and Data Zones,LSOADZ,1370,
37211,E01018484,Cheshire East 037C,Lower Super Output Areas and Data Zones,LSOADZ,2402,
37212,E01018485,Cheshire East 037D,Lower Super Output Areas and Data Zones,LSOADZ,1540,
37213,E01018486,Cheshire East 043A,Lower Super Output Areas and Data Zones,LSOADZ,1474,
37214,E01018487,Cheshire East 043B,Lower Super Output Areas and Data Zones,LSOADZ,1650,
37215,E01018488,Cheshire East 043C,Lower Super Output Areas and Data Zones,LSOADZ,1518,
37216,E01018489,Cheshire East 043D,Lower Super Output Areas and Data Zones,LSOADZ,1366,
37217,E01018490,Cheshire East 046A,Lower Super Output Areas and Data Zones,LSOADZ,1448,
37218,E01018491,Cheshire East 046B,Lower Super Output Areas and Data Zones,LSOADZ,1428,
37219,E01018492,Cheshire East 046C,Lower Super Output Areas and Data Zones,LSOADZ,1066,
37220,E01018493,Cheshire East 048A,Lower Super Output Areas and Data Zones,LSOADZ,1236,
37221,E01018494,Cheshire East 048B,Lower Super Output Areas and Data Zones,LSOADZ,1345,
37222,E01018495,Cheshire East 048C,Lower Super Output Areas and Data Zones,LSOADZ,1241,
37223,E01018496,Cheshire East 039C,Lower Super Output Areas and Data Zones,LSOADZ,1687,
37224,E01018497,Cheshire East 039D,Lower Super Output Areas and Data Zones,LSOADZ,1174,
37225,E01018498,Cheshire East 039E,Lower Super Output Areas and Data Zones,LSOADZ,1570,
37226,E01018499,Cheshire East 038A,Lower Super Output Areas and Data Zones,LSOADZ,1544,
37227,E01018500,Cheshire East 038B,Lower Super Output Areas and Data Zones,LSOADZ,1254,
37228,E01018501,Cheshire East 038C,Lower Super Output Areas and Data Zones,LSOADZ,1579,
37229,E01018502,Cheshire East 038D,Lower Super Output Areas and Data Zones,LSOADZ,2059,
37230,E01018503,Cheshire East 050C,Lower Super Output Areas and Data Zones,LSOADZ,1630,
37231,E01018504,Cheshire East 050D,Lower Super Output Areas and Data Zones,LSOADZ,1765,
37232,E01018505,Cheshire East 046D,Lower Super Output Areas and Data Zones,LSOADZ,1086,
37233,E01018506,Cheshire East 046E,Lower Super Output Areas and Data Zones,LSOADZ,1421,
37234,E01018507,Cheshire East 046F,Lower Super Output Areas and Data Zones,LSOADZ,1404,
37235,E01018508,Cheshire East 048D,Lower Super Output Areas and Data Zones,LSOADZ,1180,
37236,E01018509,Cheshire East 048E,Lower Super Output Areas and Data Zones,LSOADZ,1102,
37237,E01018510,Cheshire East 044A,Lower Super Output Areas and Data Zones,LSOADZ,1616,
37238,E01018511,Cheshire East 044B,Lower Super Output Areas and Data Zones,LSOADZ,1445,
37239,E01018512,Cheshire East 044C,Lower Super Output Areas and Data Zones,LSOADZ,1690,
37240,E01018513,Cheshire East 044D,Lower Super Output Areas and Data Zones,LSOADZ,1623,
37241,E01018514,Cheshire East 051E,Lower Super Output Areas and Data Zones,LSOADZ,1976,
37242,E01018515,Cheshire East 049C,Lower Super Output Areas and Data Zones,LSOADZ,2325,
37243,E01018516,Cheshire East 049D,Lower Super Output Areas and Data Zones,LSOADZ,1460,
37244,E01018518,Cheshire West and Chester 004A,Lower Super Output Areas and Data Zones,LSOADZ,1507,
37245,E01018519,Cheshire West and Chester 007A,Lower Super Output Areas and Data Zones,LSOADZ,1416,
37246,E01018520,Cheshire West and Chester 007B,Lower Super Output Areas and Data Zones,LSOADZ,1035,
37247,E01018521,Cheshire West and Chester 011A,Lower Super Output Areas and Data Zones,LSOADZ,1213,
37248,E01018522,Cheshire West and Chester 010A,Lower Super Output Areas and Data Zones,LSOADZ,1382,
37249,E01018523,Cheshire West and Chester 008A,Lower Super Output Areas and Data Zones,LSOADZ,1347,
37250,E01018524,Cheshire West and Chester 008B,Lower Super Output Areas and Data Zones,LSOADZ,1413,
37251,E01018525,Cheshire West and Chester 007C,Lower Super Output Areas and Data Zones,LSOADZ,1329,
37252,E01018526,Cheshire West and Chester 016A,Lower Super Output Areas and Data Zones,LSOADZ,1624,
37253,E01018527,Cheshire West and Chester 016B,Lower Super Output Areas and Data Zones,LSOADZ,1727,
37254,E01018528,Cheshire West and Chester 009A,Lower Super Output Areas and Data Zones,LSOADZ,1176,
37255,E01018529,Cheshire West and Chester 009B,Lower Super Output Areas and Data Zones,LSOADZ,1507,
37256,E01018530,Cheshire West and Chester 009C,Lower Super Output Areas and Data Zones,LSOADZ,1517,
37257,E01018531,Cheshire West and Chester 009D,Lower Super Output Areas and Data Zones,LSOADZ,1566,
37258,E01018532,Cheshire West and Chester 006A,Lower Super Output Areas and Data Zones,LSOADZ,1855,
37259,E01018533,Cheshire West and Chester 006B,Lower Super Output Areas and Data Zones,LSOADZ,1506,
37260,E01018534,Cheshire West and Chester 001A,Lower Super Output Areas and Data Zones,LSOADZ,2521,
37261,E01018535,Cheshire West and Chester 001B,Lower Super Output Areas and Data Zones,LSOADZ,1524,
37262,E01018536,Cheshire West and Chester 001C,Lower Super Output Areas and Data Zones,LSOADZ,1647,
37263,E01018537,Cheshire West and Chester 001D,Lower Super Output Areas and Data Zones,LSOADZ,1944,
37264,E01018538,Cheshire West and Chester 010B,Lower Super Output Areas and Data Zones,LSOADZ,1199,
37265,E01018539,Cheshire West and Chester 010C,Lower Super Output Areas and Data Zones,LSOADZ,1088,
37266,E01018540,Cheshire West and Chester 010D,Lower Super Output Areas and Data Zones,LSOADZ,1444,
37267,E01018541,Cheshire West and Chester 008C,Lower Super Output Areas and Data Zones,LSOADZ,1385,
37268,E01018542,Cheshire West and Chester 008D,Lower Super Output Areas and Data Zones,LSOADZ,1317,
37269,E01018543,Cheshire West and Chester 008E,Lower Super Output Areas and Data Zones,LSOADZ,1319,
37270,E01018544,Cheshire West and Chester 006C,Lower Super Output Areas and Data Zones,LSOADZ,1491,
37271,E01018545,Cheshire West and Chester 006D,Lower Super Output Areas and Data Zones,LSOADZ,1920,
37272,E01018546,Cheshire West and Chester 005A,Lower Super Output Areas and Data Zones,LSOADZ,1479,
37273,E01018547,Cheshire West and Chester 005B,Lower Super Output Areas and Data Zones,LSOADZ,1384,
37274,E01018548,Cheshire West and Chester 005C,Lower Super Output Areas and Data Zones,LSOADZ,1577,
37275,E01018549,Cheshire West and Chester 005D,Lower Super Output Areas and Data Zones,LSOADZ,1412,
37276,E01018550,Cheshire West and Chester 011B,Lower Super Output Areas and Data Zones,LSOADZ,1074,
37277,E01018551,Cheshire West and Chester 011C,Lower Super Output Areas and Data Zones,LSOADZ,1504,
37278,E01018552,Cheshire West and Chester 011D,Lower Super Output Areas and Data Zones,LSOADZ,1554,
37279,E01018553,Cheshire West and Chester 011E,Lower Super Output Areas and Data Zones,LSOADZ,1510,
37280,E01018554,Cheshire West and Chester 016C,Lower Super Output Areas and Data Zones,LSOADZ,2347,
37281,E01018555,Cheshire West and Chester 016D,Lower Super Output Areas and Data Zones,LSOADZ,1172,
37282,E01018556,Cheshire West and Chester 013A,Lower Super Output Areas and Data Zones,LSOADZ,1435,
37283,E01018557,Cheshire West and Chester 013B,Lower Super Output Areas and Data Zones,LSOADZ,1455,
37284,E01018558,Cheshire West and Chester 013C,Lower Super Output Areas and Data Zones,LSOADZ,1293,
37285,E01018559,Cheshire West and Chester 013D,Lower Super Output Areas and Data Zones,LSOADZ,1168,
37286,E01018560,Cheshire West and Chester 009E,Lower Super Output Areas and Data Zones,LSOADZ,1169,
37287,E01018561,Cheshire West and Chester 009F,Lower Super Output Areas and Data Zones,LSOADZ,1236,
37288,E01018562,Cheshire West and Chester 009G,Lower Super Output Areas and Data Zones,LSOADZ,1454,
37289,E01018563,Cheshire West and Chester 007D,Lower Super Output Areas and Data Zones,LSOADZ,2101,
37290,E01018564,Cheshire West and Chester 007E,Lower Super Output Areas and Data Zones,LSOADZ,2247,
37291,E01018565,Cheshire West and Chester 014A,Lower Super Output Areas and Data Zones,LSOADZ,1568,
37292,E01018566,Cheshire West and Chester 014B,Lower Super Output Areas and Data Zones,LSOADZ,1332,
37293,E01018567,Cheshire West and Chester 014C,Lower Super Output Areas and Data Zones,LSOADZ,1424,
37294,E01018568,Cheshire West and Chester 014D,Lower Super Output Areas and Data Zones,LSOADZ,1567,
37295,E01018569,Cheshire West and Chester 004B,Lower Super Output Areas and Data Zones,LSOADZ,1283,
37296,E01018570,Cheshire West and Chester 004C,Lower Super Output Areas and Data Zones,LSOADZ,1200,
37297,E01018571,Cheshire West and Chester 004D,Lower Super Output Areas and Data Zones,LSOADZ,1342,
37298,E01018572,Cheshire East 012A,Lower Super Output Areas and Data Zones,LSOADZ,1797,
37299,E01018573,Cheshire East 012B,Lower Super Output Areas and Data Zones,LSOADZ,1544,
37300,E01018574,Cheshire East 012C,Lower Super Output Areas and Data Zones,LSOADZ,1935,
37301,E01018575,Cheshire East 013A,Lower Super Output Areas and Data Zones,LSOADZ,1101,
37302,E01018576,Cheshire East 013B,Lower Super Output Areas and Data Zones,LSOADZ,1748,
37303,E01018577,Cheshire East 013C,Lower Super Output Areas and Data Zones,LSOADZ,2435,
37304,E01018578,Cheshire East 013D,Lower Super Output Areas and Data Zones,LSOADZ,1214,
37305,E01018579,Cheshire East 013E,Lower Super Output Areas and Data Zones,LSOADZ,1095,
37306,E01018580,Cheshire East 012D,Lower Super Output Areas and Data Zones,LSOADZ,1531,
37307,E01018581,Cheshire East 012E,Lower Super Output Areas and Data Zones,LSOADZ,1219,
37308,E01018582,Cheshire East 004A,Lower Super Output Areas and Data Zones,LSOADZ,1753,
37309,E01018583,Cheshire East 005A,Lower Super Output Areas and Data Zones,LSOADZ,1822,
37310,E01018584,Cheshire East 005B,Lower Super Output Areas and Data Zones,LSOADZ,1885,
37311,E01018585,Cheshire East 001A,Lower Super Output Areas and Data Zones,LSOADZ,1382,
37312,E01018586,Cheshire East 001B,Lower Super Output Areas and Data Zones,LSOADZ,1536,
37313,E01018587,Cheshire East 001C,Lower Super Output Areas and Data Zones,LSOADZ,1526,
37314,E01018588,Cheshire East 008A,Lower Super Output Areas and Data Zones,LSOADZ,1543,
37315,E01018589,Cheshire East 008B,Lower Super Output Areas and Data Zones,LSOADZ,1608,
37316,E01018590,Cheshire East 008C,Lower Super Output Areas and Data Zones,LSOADZ,1840,
37317,E01018591,Cheshire East 020A,Lower Super Output Areas and Data Zones,LSOADZ,2339,
37318,E01018592,Cheshire East 004B,Lower Super Output Areas and Data Zones,LSOADZ,1714,
37319,E01018593,Cheshire East 004C,Lower Super Output Areas and Data Zones,LSOADZ,1674,
37320,E01018594,Cheshire East 004D,Lower Super Output Areas and Data Zones,LSOADZ,1662,
37321,E01018595,Cheshire East 004E,Lower Super Output Areas and Data Zones,LSOADZ,1520,
37322,E01018596,Cheshire East 004F,Lower Super Output Areas and Data Zones,LSOADZ,1918,
37323,E01018597,Cheshire East 020B,Lower Super Output Areas and Data Zones,LSOADZ,2373,
37324,E01018598,Cheshire East 007A,Lower Super Output Areas and Data Zones,LSOADZ,1581,
37325,E01018599,Cheshire East 007B,Lower Super Output Areas and Data Zones,LSOADZ,1145,
37326,E01018600,Cheshire East 006A,Lower Super Output Areas and Data Zones,LSOADZ,1609,
37327,E01018601,Cheshire East 006B,Lower Super Output Areas and Data Zones,LSOADZ,1717,
37328,E01018602,Cheshire East 006C,Lower Super Output Areas and Data Zones,LSOADZ,1710,
37329,E01018603,Cheshire East 010A,Lower Super Output Areas and Data Zones,LSOADZ,1280,
37330,E01018604,Cheshire East 010B,Lower Super Output Areas and Data Zones,LSOADZ,1340,
37331,E01018605,Cheshire East 009A,Lower Super Output Areas and Data Zones,LSOADZ,1137,
37332,E01018606,Cheshire East 010C,Lower Super Output Areas and Data Zones,LSOADZ,1472,
37333,E01018607,Cheshire East 010D,Lower Super Output Areas and Data Zones,LSOADZ,1299,
37334,E01018608,Cheshire East 010E,Lower Super Output Areas and Data Zones,LSOADZ,1382,
37335,E01018609,Cheshire East 009B,Lower Super Output Areas and Data Zones,LSOADZ,1688,
37336,E01018610,Cheshire East 009C,Lower Super Output Areas and Data Zones,LSOADZ,1910,
37337,E01018611,Cheshire East 009D,Lower Super Output Areas and Data Zones,LSOADZ,1683,
37338,E01018612,Cheshire East 005C,Lower Super Output Areas and Data Zones,LSOADZ,1206,
37339,E01018613,Cheshire East 005D,Lower Super Output Areas and Data Zones,LSOADZ,1483,
37340,E01018614,Cheshire East 015A,Lower Super Output Areas and Data Zones,LSOADZ,1899,
37341,E01018615,Cheshire East 017A,Lower Super Output Areas and Data Zones,LSOADZ,1178,
37342,E01018616,Cheshire East 017B,Lower Super Output Areas and Data Zones,LSOADZ,1320,
37343,E01018617,Cheshire East 017C,Lower Super Output Areas and Data Zones,LSOADZ,1437,
37344,E01018618,Cheshire East 015B,Lower Super Output Areas and Data Zones,LSOADZ,1467,
37345,E01018619,Cheshire East 015C,Lower Super Output Areas and Data Zones,LSOADZ,1426,
37346,E01018620,Cheshire East 015D,Lower Super Output Areas and Data Zones,LSOADZ,1432,
37347,E01018621,Cheshire East 015E,Lower Super Output Areas and Data Zones,LSOADZ,1320,
37348,E01018622,Cheshire East 018A,Lower Super Output Areas and Data Zones,LSOADZ,1325,
37349,E01018623,Cheshire East 018B,Lower Super Output Areas and Data Zones,LSOADZ,1489,
37350,E01018624,Cheshire East 018C,Lower Super Output Areas and Data Zones,LSOADZ,1824,
37351,E01018625,Cheshire East 018D,Lower Super Output Areas and Data Zones,LSOADZ,1425,
37352,E01018626,Cheshire East 016A,Lower Super Output Areas and Data Zones,LSOADZ,2149,
37353,E01018627,Cheshire East 018E,Lower Super Output Areas and Data Zones,LSOADZ,1579,
37354,E01018628,Cheshire East 016B,Lower Super Output Areas and Data Zones,LSOADZ,1590,
37355,E01018629,Cheshire East 016C,Lower Super Output Areas and Data Zones,LSOADZ,1858,
37356,E01018630,Cheshire East 016D,Lower Super Output Areas and Data Zones,LSOADZ,1280,
37357,E01018631,Cheshire East 016E,Lower Super Output Areas and Data Zones,LSOADZ,1380,
37358,E01018632,Cheshire East 017D,Lower Super Output Areas and Data Zones,LSOADZ,1584,
37359,E01018633,Cheshire East 017E,Lower Super Output Areas and Data Zones,LSOADZ,1501,
37360,E01018634,Cheshire East 019A,Lower Super Output Areas and Data Zones,LSOADZ,1874,
37361,E01018635,Cheshire East 018F,Lower Super Output Areas and Data Zones,LSOADZ,1225,
37362,E01018636,Cheshire East 018G,Lower Super Output Areas and Data Zones,LSOADZ,1421,
37363,E01018637,Cheshire East 021A,Lower Super Output Areas and Data Zones,LSOADZ,1823,
37364,E01018638,Cheshire East 021B,Lower Super Output Areas and Data Zones,LSOADZ,1585,
37365,E01018639,Cheshire East 021C,Lower Super Output Areas and Data Zones,LSOADZ,1401,
37366,E01018640,Cheshire East 021D,Lower Super Output Areas and Data Zones,LSOADZ,1311,
37367,E01018641,Cheshire East 014A,Lower Super Output Areas and Data Zones,LSOADZ,1280,
37368,E01018642,Cheshire East 014B,Lower Super Output Areas and Data Zones,LSOADZ,1382,
37369,E01018643,Cheshire East 014C,Lower Super Output Areas and Data Zones,LSOADZ,1925,
37370,E01018644,Cheshire East 014D,Lower Super Output Areas and Data Zones,LSOADZ,1374,
37371,E01018645,Cheshire East 019B,Lower Super Output Areas and Data Zones,LSOADZ,1797,
37372,E01018646,Cheshire East 019C,Lower Super Output Areas and Data Zones,LSOADZ,1781,
37373,E01018647,Cheshire East 019D,Lower Super Output Areas and Data Zones,LSOADZ,1544,
37374,E01018648,Cheshire East 007C,Lower Super Output Areas and Data Zones,LSOADZ,2172,
37375,E01018649,Cheshire East 007D,Lower Super Output Areas and Data Zones,LSOADZ,1362,
37376,E01018650,Cheshire East 007E,Lower Super Output Areas and Data Zones,LSOADZ,1688,
37377,E01018651,Cheshire East 007F,Lower Super Output Areas and Data Zones,LSOADZ,1582,
37378,E01018652,Cheshire East 006D,Lower Super Output Areas and Data Zones,LSOADZ,1569,
37379,E01018653,Cheshire East 008D,Lower Super Output Areas and Data Zones,LSOADZ,1999,
37380,E01018654,Cheshire East 007G,Lower Super Output Areas and Data Zones,LSOADZ,2277,
37381,E01018655,Cheshire East 003A,Lower Super Output Areas and Data Zones,LSOADZ,1514,
37382,E01018656,Cheshire East 003B,Lower Super Output Areas and Data Zones,LSOADZ,1551,
37383,E01018657,Cheshire East 002A,Lower Super Output Areas and Data Zones,LSOADZ,1104,
37384,E01018658,Cheshire East 003C,Lower Super Output Areas and Data Zones,LSOADZ,1296,
37385,E01018659,Cheshire East 003D,Lower Super Output Areas and Data Zones,LSOADZ,1248,
37386,E01018660,Cheshire East 003E,Lower Super Output Areas and Data Zones,LSOADZ,1005,
37387,E01018661,Cheshire East 001D,Lower Super Output Areas and Data Zones,LSOADZ,1244,
37388,E01018662,Cheshire East 002B,Lower Super Output Areas and Data Zones,LSOADZ,1190,
37389,E01018663,Cheshire East 002C,Lower Super Output Areas and Data Zones,LSOADZ,1529,
37390,E01018664,Cheshire East 002D,Lower Super Output Areas and Data Zones,LSOADZ,1462,
37391,E01018665,Cheshire East 002E,Lower Super Output Areas and Data Zones,LSOADZ,1117,
37392,E01018666,Cheshire East 011A,Lower Super Output Areas and Data Zones,LSOADZ,1783,
37393,E01018667,Cheshire East 011B,Lower Super Output Areas and Data Zones,LSOADZ,1615,
37394,E01018668,Cheshire East 011C,Lower Super Output Areas and Data Zones,LSOADZ,1730,
37395,E01018669,Cheshire East 020C,Lower Super Output Areas and Data Zones,LSOADZ,2588,
37396,E01018670,Cheshire East 020D,Lower Super Output Areas and Data Zones,LSOADZ,2357,
37397,E01018671,Cheshire West and Chester 012A,Lower Super Output Areas and Data Zones,LSOADZ,1258,
37398,E01018672,Cheshire West and Chester 012B,Lower Super Output Areas and Data Zones,LSOADZ,1606,
37399,E01018673,Cheshire West and Chester 012C,Lower Super Output Areas and Data Zones,LSOADZ,1192,
37400,E01018674,Cheshire West and Chester 012D,Lower Super Output Areas and Data Zones,LSOADZ,1558,
37401,E01018675,Cheshire West and Chester 003A,Lower Super Output Areas and Data Zones,LSOADZ,2092,
37402,E01018676,Cheshire West and Chester 024A,Lower Super Output Areas and Data Zones,LSOADZ,1451,
37403,E01018677,Cheshire West and Chester 024B,Lower Super Output Areas and Data Zones,LSOADZ,1430,
37404,E01018678,Cheshire West and Chester 024C,Lower Super Output Areas and Data Zones,LSOADZ,1314,
37405,E01018679,Cheshire West and Chester 024D,Lower Super Output Areas and Data Zones,LSOADZ,1727,
37406,E01018680,Cheshire West and Chester 026A,Lower Super Output Areas and Data Zones,LSOADZ,1622,
37407,E01018681,Cheshire West and Chester 026B,Lower Super Output Areas and Data Zones,LSOADZ,1451,
37408,E01018682,Cheshire West and Chester 026C,Lower Super Output Areas and Data Zones,LSOADZ,1075,
37409,E01018683,Cheshire West and Chester 026D,Lower Super Output Areas and Data Zones,LSOADZ,1498,
37410,E01018684,Cheshire West and Chester 015A,Lower Super Output Areas and Data Zones,LSOADZ,2255,
37411,E01018685,Cheshire West and Chester 002A,Lower Super Output Areas and Data Zones,LSOADZ,1216,
37412,E01018686,Cheshire West and Chester 002B,Lower Super Output Areas and Data Zones,LSOADZ,1414,
37413,E01018687,Cheshire West and Chester 002C,Lower Super Output Areas and Data Zones,LSOADZ,1365,
37414,E01018688,Cheshire West and Chester 002D,Lower Super Output Areas and Data Zones,LSOADZ,1560,
37415,E01018689,Cheshire West and Chester 002E,Lower Super Output Areas and Data Zones,LSOADZ,1450,
37416,E01018690,Cheshire West and Chester 002F,Lower Super Output Areas and Data Zones,LSOADZ,2072,
37417,E01018691,Cheshire West and Chester 023A,Lower Super Output Areas and Data Zones,LSOADZ,1582,
37418,E01018692,Cheshire West and Chester 024E,Lower Super Output Areas and Data Zones,LSOADZ,1975,
37419,E01018693,Cheshire West and Chester 023B,Lower Super Output Areas and Data Zones,LSOADZ,1589,
37420,E01018694,Cheshire West and Chester 023C,Lower Super Output Areas and Data Zones,LSOADZ,1584,
37421,E01018695,Cheshire West and Chester 015B,Lower Super Output Areas and Data Zones,LSOADZ,1684,
37422,E01018696,Cheshire West and Chester 015C,Lower Super Output Areas and Data Zones,LSOADZ,1473,
37423,E01018697,Cheshire West and Chester 015D,Lower Super Output Areas and Data Zones,LSOADZ,1815,
37424,E01018698,Cheshire West and Chester 015E,Lower Super Output Areas and Data Zones,LSOADZ,1987,
37425,E01018699,Cheshire West and Chester 021A,Lower Super Output Areas and Data Zones,LSOADZ,1629,
37426,E01018700,Cheshire West and Chester 023D,Lower Super Output Areas and Data Zones,LSOADZ,2041,
37427,E01018701,Cheshire West and Chester 021B,Lower Super Output Areas and Data Zones,LSOADZ,1462,
37428,E01018702,Cheshire West and Chester 023E,Lower Super Output Areas and Data Zones,LSOADZ,1286,
37429,E01018703,Cheshire West and Chester 023F,Lower Super Output Areas and Data Zones,LSOADZ,1811,
